city_development_index,training_hours,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,target
0.92,90,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,0
0.91,35,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,0
0.92,108,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,0
0.926,130,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,8,oct-49,Pvt Ltd,1,0
0.624,314,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,1
0.92,37,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,2,1
0.92,72,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,0
0.92,12,city_103,,No relevent experience,no_enrollment,,,5,,,never,0
0.893,68,city_36,Male,No relevent experience,,Graduate,No Major,12,10000+,Public Sector,3,0
0.92,176,city_103,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,0
0.624,64,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,3,0
0.727,282,city_142,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,1
0.89,69,city_45,Male,Has relevent experience,no_enrollment,High School,,9,100-500,Pvt Ltd,1,0
0.624,14,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,1
0.555,18,city_145,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,oct-49,Pvt Ltd,1,1
0.926,16,city_114,,Has relevent experience,,,,>20,,,>4,0
0.926,48,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,3,0
0.698,29,city_90,,No relevent experience,Full time course,Masters,STEM,<1,50-99,NGO,,0
0.92,86,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,0
0.924,53,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,1,0
0.92,42,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,,>4,1
0.887,64,city_100,Male,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,0
0.92,26,city_160,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Public Sector,>4,1
0.624,38,city_21,,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,1
0.924,37,city_104,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,0
0.92,9,city_103,,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Public Sector,2,0
0.624,37,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,never,1
0.754,92,city_73,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,,1,0
0.92,50,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,0
0.92,94,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,2,,,2,1
0.92,24,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,0
0.91,38,city_16,Male,Has relevent experience,no_enrollment,High School,,10,,,4,0
0.754,240,city_73,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,,,1,0
0.722,18,city_118,,No relevent experience,no_enrollment,High School,,3,oct-49,Pvt Ltd,1,0
0.682,59,city_19,Female,No relevent experience,no_enrollment,Graduate,STEM,12,,,never,1
0.836,9,city_138,Male,No relevent experience,no_enrollment,High School,,3,,,never,0
0.92,53,city_103,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,1
0.624,100,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Early Stage Startup,1,0
0.92,10,city_160,,Has relevent experience,no_enrollment,Graduate,Business Degree,1,<10,Early Stage Startup,1,0
0.92,107,city_160,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,,1,0
0.92,8,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,2,50-99,Pvt Ltd,1,0
0.92,50,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,5000-9999,Other,>4,0
0.884,39,city_71,,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Public Sector,1,0
0.926,52,city_114,,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,0
0.55,46,city_11,,Has relevent experience,no_enrollment,Graduate,STEM,,1000-4999,,,0
0.92,44,city_103,Male,Has relevent experience,Full time course,High School,,4,50-99,,1,0
0.939,123,city_28,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,4,0
0.624,107,city_21,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,0
0.802,32,city_65,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,,1,0
0.887,29,city_100,Male,No relevent experience,Full time course,High School,,9,,,never,0
0.738,50,city_123,Male,Has relevent experience,no_enrollment,Masters,STEM,12,oct-49,Early Stage Startup,1,0
0.91,94,city_16,Male,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,0
0.624,21,city_21,,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,0
0.624,50,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,2,oct-49,Pvt Ltd,2,1
0.722,24,city_118,Male,No relevent experience,Full time course,High School,,<1,,,never,1
0.939,96,city_28,Male,No relevent experience,Full time course,High School,,5,,,2,0
0.939,99,city_28,Male,No relevent experience,no_enrollment,High School,,1,50-99,Public Sector,1,0
0.92,132,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,3,0
0.92,40,city_103,Male,Has relevent experience,Full time course,Masters,STEM,>20,,,1,1
0.895,164,city_10,Male,Has relevent experience,no_enrollment,Graduate,Other,15,oct-49,Pvt Ltd,never,0
0.624,12,city_21,Male,No relevent experience,Full time course,Masters,STEM,4,,,never,0
0.762,6,city_46,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,1
0.754,56,city_73,,Has relevent experience,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,0
0.682,192,city_19,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,,never,0
0.926,22,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,>4,0
0.92,4,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,0
0.91,82,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,0
0.92,100,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,0
0.91,100,city_16,Male,No relevent experience,no_enrollment,Masters,Other,5,100-500,Funded Startup,1,0
0.92,157,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,0
0.897,13,city_136,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,0
0.555,73,city_145,,No relevent experience,Full time course,High School,,4,,,1,1
0.624,17,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,0
0.92,89,city_103,,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,0
0.91,16,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,1,0
0.92,56,city_103,Male,Has relevent experience,no_enrollment,Phd,STEM,15,100-500,Funded Startup,2,0
0.855,95,city_67,Male,No relevent experience,Full time course,Primary School,,2,,,1,0
0.527,22,city_128,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,1
0.91,112,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,,1,0
0.624,48,city_21,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,2,0
0.624,109,city_21,Male,No relevent experience,Full time course,High School,,4,<10,Funded Startup,never,0
0.92,264,city_160,Male,Has relevent experience,Full time course,High School,,3,50-99,Funded Startup,1,0
0.926,78,city_114,Female,Has relevent experience,no_enrollment,Masters,Humanities,18,50-99,Pvt Ltd,>4,0
0.92,131,city_103,,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,0
0.836,94,city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,>4,0
0.689,105,city_149,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,NGO,1,0
0.884,104,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,0
0.579,62,city_74,,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,0
0.624,160,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,0
0.884,16,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,0
0.624,77,city_21,Male,Has relevent experience,no_enrollment,Masters,Other,11,,,>4,1
0.91,34,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,>4,0
0.802,6,city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,0
0.666,71,city_64,,No relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,3,0
0.897,100,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,0
0.884,38,city_71,,Has relevent experience,,,,>20,,Public Sector,>4,0
0.925,4,city_89,,No relevent experience,Full time course,Graduate,STEM,2,100-500,NGO,1,0
0.91,112,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,0
0.579,105,city_74,,Has relevent experience,Full time course,Graduate,STEM,8,,,1,0
0.92,58,city_103,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,0
0.91,28,city_16,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,0
0.92,198,city_103,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,0
0.92,14,city_103,Male,Has relevent experience,no_enrollment,Masters,Other,>20,,,>4,0
0.754,7,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,NGO,1,0
0.897,40,city_136,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,3,0
0.91,27,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,oct-49,Pvt Ltd,4,0
0.92,17,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,2,0
0.887,19,city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,0
0.579,62,city_74,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,1
0.923,7,city_83,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,0
0.897,106,city_136,,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,0
0.926,55,city_114,Male,Has relevent experience,no_enrollment,,,>20,100-500,Pvt Ltd,>4,0
0.698,204,city_25,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,0
0.624,68,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,never,0
0.884,43,city_71,Male,Has relevent experience,Full time course,Graduate,STEM,4,oct-49,Pvt Ltd,2,0
0.91,18,city_16,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,1,0
0.926,8,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,0
0.91,79,city_16,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,0
0.897,14,city_136,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,1
0.91,82,city_16,,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,>4,0
0.903,10,city_165,Male,No relevent experience,Full time course,High School,,2,<10,Pvt Ltd,1,0
0.855,12,city_67,,Has relevent experience,Full time course,Masters,STEM,14,10000+,Pvt Ltd,4,1
0.92,146,city_103,,No relevent experience,no_enrollment,Masters,Business Degree,19,,,>4,0
0.896,55,city_50,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,0
0.926,166,city_114,Male,No relevent experience,Full time course,High School,,3,1000-4999,Pvt Ltd,1,0
0.698,68,city_134,,No relevent experience,no_enrollment,,,1,,Pvt Ltd,never,0
0.55,158,city_11,Male,No relevent experience,no_enrollment,Graduate,No Major,<1,,,4,0
0.479,43,city_126,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Other,1,0
0.92,8,city_103,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,0
0.92,42,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,0
0.92,81,city_103,Male,No relevent experience,no_enrollment,High School,,5,,,never,0
0.92,46,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,2,1000-4999,Pvt Ltd,2,0
0.92,14,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,0
0.926,59,city_114,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,0
0.92,48,city_103,Male,No relevent experience,Full time course,Masters,STEM,7,,Public Sector,1,0
0.624,89,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,14,,,>4,1
0.926,36,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,2,0
0.92,143,city_103,Other,Has relevent experience,Full time course,Graduate,STEM,8,,Pvt Ltd,1,0
0.754,75,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,1,0
0.624,72,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,1
0.767,73,city_162,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,0
0.624,316,city_21,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,0
0.855,110,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,,1,0
0.915,62,city_99,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,never,1
0.789,308,city_115,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,1
0.624,98,city_21,Male,Has relevent experience,,Masters,STEM,12,,,1,1
0.698,31,city_14,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,4,0
0.92,8,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Funded Startup,1,0
0.92,73,city_103,,No relevent experience,no_enrollment,Primary School,,<1,,,never,0
0.91,51,city_16,Other,No relevent experience,no_enrollment,Masters,Humanities,15,10000+,Pvt Ltd,3,0
0.624,21,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,0
0.91,15,city_16,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,oct-49,Funded Startup,1,0
0.896,67,city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,0
0.884,9,city_71,Male,Has relevent experience,no_enrollment,Primary School,,>20,oct-49,Pvt Ltd,1,0
0.624,98,city_21,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,4,0
0.91,140,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,1
0.795,83,city_72,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,,1,0
0.91,135,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,0
0.887,39,city_100,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,,2,0
0.92,8,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,oct-49,Pvt Ltd,>4,0
0.91,4,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,0
0.915,21,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,oct-49,Early Stage Startup,4,0
0.92,88,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,1
0.899,44,city_23,Male,No relevent experience,no_enrollment,Primary School,,4,,,1,0
0.624,55,city_21,,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,0
0.91,16,city_16,,Has relevent experience,no_enrollment,Graduate,Business Degree,4,100-500,Pvt Ltd,1,0
0.754,64,city_73,Male,Has relevent experience,no_enrollment,High School,,4,oct-49,Pvt Ltd,2,0
0.887,12,city_100,Female,Has relevent experience,no_enrollment,Graduate,No Major,5,,,,0
0.924,29,city_104,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,>4,0
0.555,23,city_145,Female,No relevent experience,Full time course,Graduate,STEM,2,,,1,0
0.92,70,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,,1,0
0.92,29,city_160,Female,No relevent experience,Full time course,Graduate,STEM,<1,,,2,0
0.73,326,city_81,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,0
0.92,23,city_103,Female,No relevent experience,no_enrollment,Masters,Humanities,4,1000-4999,Pvt Ltd,1,0
0.92,89,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,,Pvt Ltd,2,0
0.926,74,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,0
0.83,37,city_77,Male,Has relevent experience,Part time course,,,>20,50-99,Pvt Ltd,2,1
0.855,108,city_67,Male,Has relevent experience,no_enrollment,,,>20,,,1,0
0.624,34,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,never,1
0.92,23,city_103,Male,Has relevent experience,no_enrollment,Masters,Other,6,10000+,Pvt Ltd,4,0
0.754,72,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,0
0.624,32,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,0
0.924,196,city_104,,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,>4,0
0.91,12,city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,0
0.754,5,city_73,Male,Has relevent experience,Full time course,High School,,6,50-99,Pvt Ltd,3,0
0.897,2,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,2,0
0.624,44,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,500-999,,never,1
0.74,38,city_143,Male,No relevent experience,no_enrollment,Graduate,STEM,14,,,3,0
0.624,21,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,1
0.939,7,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,1,0
0.624,116,city_21,Male,No relevent experience,Full time course,High School,,2,,,never,1
0.92,78,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,0
0.698,160,city_24,Female,No relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,>4,0
0.92,19,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,0
0.92,33,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,10,,,>4,0
0.91,306,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,0
0.827,8,city_41,,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,0
0.624,84,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,0
0.91,79,city_16,,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,0
0.55,153,city_11,,No relevent experience,Full time course,Graduate,STEM,4,,,never,1
0.624,12,city_21,Male,No relevent experience,no_enrollment,Masters,STEM,15,,Pvt Ltd,,1
0.926,108,city_114,Male,No relevent experience,no_enrollment,High School,,5,,,never,0
0.92,28,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,0
0.91,46,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,4,oct-49,,2,0
0.624,72,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,0
0.766,42,city_158,Female,No relevent experience,Full time course,Graduate,Other,3,,,1,1
0.92,9,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,1,0
0.624,21,city_21,Male,Has relevent experience,,Graduate,STEM,3,oct-49,Early Stage Startup,1,1
0.91,54,city_16,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,0
